pages_viewed,time_spent_sec,previous_visits,products_viewed,added_to_cart,device_type,previous_purchases,purchase
8,202.0,4,3,1,mobile,1,1
3,121.3,2,1,0,tablet,1,0
5,38.6,2,7,0,mobile,0,0
9,124.3,2,2,0,mobile,0,0
7,224.1,3,0,1,mobile,0,1
5,110.8,2,2,0,mobile,0,0
8,138.5,3,2,1,desktop,1,1
6,94.5,3,0,0,mobile,0,0
6,93.9,1,2,0,mobile,1,0
5,207.4,0,3,0,mobile,0,1
8,173.1,0,4,1,mobile,1,1
8,428.1,1,4,0,mobile,0,1
6,70.0,2,8,0,mobile,0,0
3,58.3,1,2,1,desktop,2,1
6,28.9,2,2,0,desktop,2,0
2,84.4,1,5,0,desktop,2,0
4,97.9,0,4,0,desktop,1,0
12,56.1,2,2,1,mobile,2,1
5,141.0,1,2,0,mobile,1,0
7,175.5,2,5,0,desktop,0,0
6,136.5,1,3,0,mobile,2,1
12,42.9,1,0,0,desktop,0,0
6,59.8,1,3,0,desktop,0,0
8,107.2,4,4,1,desktop,1,1
7,216.6,3,7,0,mobile,0,0
7,91.0,0,0,0,desktop,0,0
8,13.8,1,3,1,mobile,1,0
7,83.8,3,5,1,mobile,1,0
6,102.3,2,2,0,desktop,4,0
3,275.8,2,1,1,mobile,2,1
4,13.6,4,4,0,mobile,1,0
3,176.4,0,3,1,mobile,2,1
5,29.4,3,3,1,mobile,0,0
7,71.6,1,4,0,desktop,2,0
3,133.3,2,0,0,desktop,0,0
7,192.4,7,1,1,desktop,3,1
7,60.2,2,5,0,desktop,3,0
8,73.6,3,2,0,mobile,1,0
6,90.1,3,3,1,desktop,2,1
3,57.4,1,6,0,mobile,0,0
3,258.0,4,3,0,mobile,1,1
8,120.1,2,6,1,desktop,1,0
4,166.3,1,3,0,mobile,0,1
9,91.0,4,4,1,mobile,1,1
4,90.4,4,0,0,mobile,3,1
4,204.3,1,0,1,mobile,2,0
7,101.6,2,3,1,desktop,0,0
7,148.4,1,2,0,desktop,0,0
5,77.7,0,4,1,mobile,2,0
6,61.6,1,4,0,desktop,0,0
8,116.7,1,6,0,desktop,1,0
6,52.2,2,3,0,mobile,1,0
6,24.7,3,2,0,desktop,1,0
6,78.2,3,2,1,mobile,1,0
5,298.3,0,4,0,desktop,0,1
7,145.0,1,2,0,tablet,0,1
3,68.7,1,2,1,mobile,1,0
5,149.3,3,1,0,desktop,0,0
6,224.5,2,2,0,mobile,0,0
8,56.7,0,2,0,desktop,0,0
4,149.1,0,3,0,desktop,1,0
10,76.6,2,4,0,mobile,3,1
3,241.5,2,1,1,mobile,1,1
4,67.9,1,6,0,tablet,0,0
7,74.7,2,3,0,tablet,1,1
6,138.1,1,1,0,tablet,0,0
8,50.4,0,6,0,tablet,0,0
3,47.7,1,1,0,mobile,2,0
9,234.8,1,1,1,tablet,1,1
8,204.7,1,2,0,desktop,0,1
3,170.1,3,1,1,mobile,0,1
7,60.3,5,1,1,desktop,2,0
4,104.5,0,4,0,desktop,0,1
5,114.5,0,1,1,mobile,0,1
6,286.3,2,1,1,desktop,1,1
5,98.3,2,4,1,mobile,1,0
7,55.9,3,3,0,desktop,1,0
6,159.9,1,1,0,desktop,0,0
7,116.4,4,4,0,tablet,2,0
4,174.6,2,0,0,mobile,0,0
5,254.8,0,4,0,desktop,3,1
4,265.1,4,6,0,mobile,0,0
5,66.4,3,3,0,desktop,3,0
5,78.2,3,3,0,desktop,0,0
6,10.4,0,3,0,mobile,0,0
5,55.1,4,2,0,mobile,1,0
7,96.5,5,3,0,desktop,2,0
6,238.3,2,5,0,mobile,1,1
8,93.9,1,5,0,mobile,0,0
6,192.5,3,3,0,tablet,0,1
6,63.1,3,0,0,desktop,1,0
7,40.2,4,1,0,mobile,1,0
4,102.4,2,4,0,desktop,2,1
8,126.6,2,2,0,mobile,1,0
7,56.0,2,2,0,desktop,3,0
8,34.9,0,5,0,desktop,2,0
8,68.9,3,4,0,mobile,0,0
6,158.8,5,1,1,mobile,1,1
6,102.1,2,2,0,mobile,0,0
6,46.4,4,2,0,tablet,1,0
8,52.4,1,2,0,desktop,1,0
4,171.6,1,3,1,mobile,5,1
7,88.6,2,2,0,mobile,1,0
7,27.0,4,6,0,mobile,1,0
4,220.5,1,1,1,desktop,0,1
9,28.8,4,2,0,tablet,0,1
8,199.9,3,0,0,mobile,1,0
4,64.5,0,3,0,mobile,2,0
5,44.0,2,4,0,mobile,0,0
3,113.1,1,2,1,mobile,2,0
5,84.3,4,5,0,mobile,0,0
4,68.0,1,1,1,desktop,1,0
6,117.7,2,4,0,desktop,0,0
7,32.7,2,5,0,mobile,0,0
7,108.3,3,1,0,mobile,0,0
5,114.1,5,1,1,desktop,2,1
5,64.1,3,4,0,desktop,2,0
6,2.2,1,2,1,desktop,3,0
9,87.4,3,3,0,desktop,1,0
6,85.4,1,3,0,desktop,2,0
9,78.6,1,6,1,tablet,0,1
3,19.0,3,4,0,desktop,2,0
8,109.2,1,1,1,mobile,0,0
12,184.8,3,1,0,desktop,2,1
5,81.5,0,3,0,mobile,0,0
7,33.1,1,2,0,desktop,0,0
4,136.4,3,2,0,tablet,1,0
4,258.4,0,5,0,desktop,2,1
2,46.2,5,2,0,desktop,0,0
4,47.6,1,3,1,mobile,2,0
7,224.6,4,1,0,mobile,2,1
4,87.2,0,3,0,desktop,2,0
3,17.4,1,2,0,mobile,0,0
7,312.3,1,2,0,desktop,0,0
5,6.4,0,4,0,mobile,1,0
4,14.6,5,1,1,desktop,0,1
7,35.7,3,4,0,desktop,0,0
3,162.8,3,4,0,mobile,0,0
4,172.6,3,3,1,desktop,0,0
11,28.2,1,4,0,desktop,1,0
8,49.1,1,2,0,mobile,0,0
5,123.5,4,0,1,desktop,1,1
2,255.9,2,2,1,desktop,1,1
4,5.6,1,6,1,mobile,4,0
8,15.5,2,5,0,desktop,0,0
8,64.3,1,4,0,desktop,2,0
4,23.5,2,1,1,mobile,0,0
8,215.7,2,5,1,desktop,0,1
3,92.6,1,4,0,mobile,2,1
6,202.7,2,2,0,desktop,4,0
3,124.6,1,3,1,mobile,2,0
5,158.8,2,1,0,desktop,1,0
6,55.4,5,4,0,desktop,0,0
4,12.9,1,3,0,mobile,3,0
5,83.6,1,0,0,mobile,2,0
6,185.7,3,4,1,desktop,4,1
3,306.4,4,2,0,desktop,0,1
6,79.1,2,3,0,mobile,1,0
7,163.5,1,2,0,mobile,1,0
3,54.5,3,4,0,desktop,1,0
6,69.3,0,3,0,mobile,1,0
6,91.2,3,3,0,mobile,1,1
8,270.0,4,1,1,tablet,0,1
9,159.3,1,4,1,desktop,1,1
8,143.4,3,2,0,mobile,0,0
5,260.4,4,1,0,desktop,0,0
8,48.9,3,4,0,mobile,0,0
7,78.4,2,4,0,mobile,2,0
8,144.2,2,2,0,mobile,0,0
6,61.1,0,3,0,mobile,2,0
6,75.5,2,2,0,desktop,1,0
6,116.3,2,0,0,desktop,0,0
8,93.9,2,4,0,mobile,0,0
6,37.6,3,5,0,mobile,0,0
3,53.9,2,2,0,desktop,2,0
5,37.2,5,3,0,mobile,1,0
8,163.2,5,4,0,mobile,0,1
8,52.2,1,9,0,tablet,2,0
7,144.7,3,4,0,desktop,2,1
4,109.0,1,6,1,mobile,1,0
2,95.6,2,1,1,mobile,1,0
5,31.4,3,4,0,mobile,0,0
10,108.1,1,5,0,mobile,2,0
6,134.3,2,4,1,desktop,0,1
5,164.0,0,3,0,mobile,0,1
5,36.8,2,2,0,desktop,2,0
8,80.6,2,1,1,mobile,1,0
5,194.2,1,4,0,desktop,1,0
7,180.1,1,8,0,mobile,0,0
3,91.2,3,2,1,mobile,1,0
8,30.4,1,3,0,mobile,2,0
4,170.4,3,0,0,desktop,2,1
4,97.2,2,4,1,tablet,1,1
7,44.2,2,3,1,mobile,0,0
5,82.8,1,1,0,mobile,0,0
8,31.2,2,4,0,mobile,0,0
7,169.7,0,0,0,mobile,0,0
9,18.1,1,1,1,tablet,1,0
4,203.6,0,2,0,tablet,0,0
6,119.1,0,0,1,mobile,1,0
7,31.7,1,2,1,desktop,0,0
4,76.8,2,1,1,mobile,2,0
5,70.2,0,0,0,desktop,2,0
9,47.0,3,6,1,desktop,0,0
5,111.0,2,6,0,mobile,2,0
5,263.0,3,4,0,mobile,0,0
5,50.9,0,2,0,mobile,0,0
5,103.3,2,1,0,mobile,2,1
9,98.3,1,3,0,mobile,0,0
8,110.1,3,4,1,desktop,0,0
8,7.1,1,2,1,desktop,0,0
6,213.5,2,1,0,mobile,2,1
8,415.9,3,2,0,mobile,0,1
5,96.7,4,4,0,tablet,0,0
8,161.1,1,4,0,mobile,0,1
3,130.8,0,2,0,desktop,5,0
3,36.0,2,1,1,desktop,2,0
6,91.1,2,3,0,desktop,2,0
6,54.5,1,3,1,mobile,1,1
9,84.3,0,2,0,mobile,2,0
7,100.7,5,1,0,desktop,0,0
6,106.2,3,2,1,tablet,0,0
9,50.6,0,1,0,tablet,2,0
6,106.5,5,4,1,mobile,1,0
8,86.8,3,4,0,mobile,1,0
5,202.2,1,1,1,mobile,0,0
8,155.8,1,4,1,desktop,1,1
7,177.7,2,2,0,mobile,0,0
6,186.7,4,4,1,mobile,0,1
4,43.0,1,0,0,mobile,1,0
6,151.0,0,3,0,desktop,0,0
6,41.3,0,3,1,mobile,1,0
5,241.6,3,3,0,desktop,0,0
2,149.0,1,4,0,desktop,3,1
7,38.8,4,3,0,mobile,2,0
7,109.2,1,1,0,mobile,0,0
8,48.0,3,6,0,desktop,1,0
9,66.3,2,1,1,mobile,1,0
8,122.5,1,3,0,desktop,0,0
2,59.6,0,3,0,tablet,1,0
6,78.7,1,5,1,mobile,2,0
5,189.6,0,6,0,desktop,0,0
9,84.4,3,5,1,desktop,3,1
4,43.6,1,1,0,desktop,0,0
2,15.6,1,3,0,mobile,1,0
3,156.7,1,4,0,tablet,1,0
4,154.9,0,1,0,mobile,0,0
8,109.6,2,3,1,mobile,0,0
5,379.8,2,4,0,desktop,1,1
8,76.0,2,0,0,mobile,0,0
12,204.4,0,1,1,mobile,1,0
4,54.6,4,6,0,tablet,0,0
8,163.0,4,4,0,mobile,0,0
6,37.7,2,4,0,mobile,0,0
10,160.5,2,5,0,mobile,0,0
6,78.9,3,4,0,desktop,0,0
8,138.2,2,4,0,tablet,2,1
5,112.9,1,1,0,tablet,1,0
4,153.1,0,1,1,desktop,1,1
6,14.2,4,1,1,desktop,1,0
5,86.2,1,4,0,desktop,1,0
9,196.2,2,2,0,desktop,0,0
5,215.1,2,3,1,desktop,1,1
4,133.7,2,3,1,mobile,0,0
6,201.3,2,1,1,mobile,1,1
3,83.2,2,2,1,mobile,3,1
7,56.8,3,3,0,mobile,0,0
7,103.2,2,0,0,tablet,0,0
4,114.2,1,3,1,desktop,1,1
5,128.1,4,0,1,mobile,0,0
6,97.2,4,6,1,mobile,1,1
8,98.4,1,2,1,tablet,1,1
7,167.3,1,6,0,desktop,1,1
4,47.1,3,3,0,mobile,2,1
7,113.0,5,4,0,mobile,0,1
4,133.9,3,1,0,mobile,2,0
7,59.9,2,2,0,desktop,1,0
3,77.7,2,5,0,desktop,0,0
4,268.7,4,3,1,mobile,1,1
5,109.0,1,2,0,mobile,1,0
12,455.1,1,3,1,mobile,1,1
6,103.1,2,1,0,desktop,0,0
5,173.5,4,2,1,tablet,1,1
4,25.1,0,2,0,desktop,0,0
3,14.1,2,3,0,desktop,2,0
8,41.7,2,3,0,desktop,1,0
5,188.7,3,5,0,mobile,2,0
2,78.9,3,2,0,mobile,2,0
1,24.0,2,1,0,mobile,4,0
7,101.6,0,0,0,mobile,0,0
6,176.3,3,5,1,tablet,1,0
6,46.2,4,2,1,tablet,3,0
10,183.9,4,4,0,mobile,2,1
2,31.2,4,3,0,mobile,2,0
3,173.1,0,6,0,mobile,0,0
6,56.6,2,1,0,desktop,0,0
5,227.3,1,2,0,mobile,1,1
6,257.9,3,3,0,mobile,2,1
9,129.2,5,4,0,desktop,0,0
8,60.1,0,5,0,tablet,2,0
6,472.2,1,2,0,mobile,3,1
7,52.9,2,3,1,mobile,1,0
5,281.7,3,4,0,mobile,2,1
5,350.9,1,2,0,desktop,0,1
6,133.0,3,2,0,mobile,2,0
6,37.7,2,1,1,mobile,0,0
4,124.9,3,2,0,desktop,0,0
7,387.1,2,3,1,mobile,2,1
9,59.8,2,2,0,mobile,3,0
4,92.3,5,2,1,tablet,1,1
7,10.5,1,2,0,desktop,2,0
4,92.7,2,5,0,desktop,1,1
9,157.8,1,5,1,mobile,0,0
4,42.4,3,6,0,desktop,0,0
12,274.3,1,3,0,mobile,2,1
9,27.5,3,3,0,mobile,0,0
11,60.6,4,0,0,mobile,0,0
8,240.6,5,4,0,tablet,2,1
10,87.1,3,3,1,tablet,1,1
8,314.9,2,5,0,desktop,1,1
9,15.9,1,3,1,tablet,0,0
9,73.9,1,2,0,mobile,2,1
5,127.5,2,3,1,mobile,0,0
6,377.7,2,1,1,mobile,0,1
7,110.2,3,4,0,mobile,1,0
6,149.2,1,3,0,desktop,0,0
3,97.5,1,4,0,mobile,0,0
6,89.9,2,4,1,mobile,2,1
4,59.9,0,3,1,desktop,2,0
8,136.0,1,4,0,mobile,1,0
2,79.5,2,4,0,mobile,0,0
2,155.5,2,6,0,mobile,0,0
4,108.8,4,1,0,desktop,2,0
3,72.9,1,2,0,tablet,2,0
6,276.8,4,5,0,desktop,1,1
1,55.0,1,4,1,mobile,1,0
5,62.2,2,4,0,desktop,2,0
5,9.0,3,1,0,mobile,0,0
4,82.8,4,1,0,mobile,2,0
3,262.4,0,4,0,desktop,0,1
6,267.0,4,4,0,desktop,0,0
6,67.5,3,4,0,mobile,3,0
4,146.2,5,0,0,mobile,1,0
3,170.1,2,0,1,mobile,2,1
7,25.6,3,3,1,mobile,0,0
3,220.9,2,2,0,mobile,3,0
8,30.6,2,2,0,desktop,1,0
6,71.8,1,0,0,mobile,2,0
11,38.6,2,4,1,mobile,1,1
3,126.8,0,4,0,mobile,1,0
7,49.6,1,3,0,desktop,0,0
7,60.0,2,3,0,desktop,1,0
7,192.1,0,3,1,mobile,1,1
5,66.4,3,4,0,mobile,0,0
7,98.7,0,4,0,desktop,2,0
7,30.2,2,4,0,mobile,1,0
3,21.2,4,3,1,mobile,1,0
4,113.9,2,3,0,mobile,0,0
4,64.0,0,4,1,tablet,1,0
7,308.2,0,2,0,mobile,0,1
3,403.3,2,3,0,mobile,1,1
6,33.0,2,3,0,desktop,2,0
4,22.1,1,1,1,mobile,1,0
9,312.7,0,2,0,mobile,0,1
4,138.9,5,4,1,tablet,1,1
8,111.7,3,4,0,mobile,1,1
3,24.9,0,4,1,tablet,1,0
5,383.0,2,3,0,desktop,0,1
4,47.8,2,2,0,tablet,1,0
7,174.5,0,3,0,mobile,3,0
6,168.1,2,3,1,mobile,0,1
3,19.9,4,1,1,mobile,2,0
13,56.2,6,3,0,mobile,3,1
2,27.1,2,0,0,mobile,1,0
5,11.7,1,6,0,mobile,0,0
7,82.7,3,3,0,mobile,2,1
5,30.8,3,2,0,mobile,1,0
8,48.0,2,5,0,tablet,1,0
6,24.1,0,6,0,desktop,1,0
5,74.4,3,4,1,mobile,1,1
8,306.3,1,4,0,desktop,1,1
8,124.9,0,1,1,desktop,0,0
3,62.6,1,5,0,mobile,0,0
6,93.0,2,3,1,mobile,1,1
4,118.0,3,2,0,tablet,0,0
5,119.5,4,4,0,desktop,1,1
6,76.8,2,4,0,mobile,2,0
8,53.1,1,2,0,mobile,2,0
7,173.7,5,5,1,desktop,1,1
4,35.2,1,6,1,mobile,0,0
7,175.6,3,3,1,mobile,1,1
4,67.8,2,3,0,mobile,1,0
5,222.3,2,2,0,mobile,2,1
6,40.2,4,3,0,mobile,2,0
5,39.4,1,2,1,mobile,1,0
6,101.6,1,7,0,desktop,3,1
5,47.5,2,0,1,tablet,0,0
10,314.8,1,6,0,desktop,2,1
7,54.6,1,4,0,mobile,0,0
2,43.6,4,1,1,mobile,0,0
6,134.8,0,5,1,desktop,2,1
8,7.3,4,3,0,mobile,0,0
3,328.6,1,5,1,tablet,1,1
5,154.2,1,4,1,tablet,1,1
5,118.7,1,3,1,tablet,0,0
3,50.0,1,5,1,desktop,0,0
5,87.1,2,1,0,mobile,1,0
7,56.1,3,1,0,desktop,0,0
4,66.0,3,6,1,mobile,3,0
5,186.5,1,2,0,desktop,0,0
3,128.0,4,3,0,mobile,0,0
7,71.8,4,4,1,desktop,3,1
4,18.1,2,2,0,desktop,1,0
5,418.2,3,3,0,mobile,1,1
5,187.6,2,3,0,mobile,1,0
5,54.6,5,2,0,desktop,0,0
5,111.3,1,2,0,tablet,0,0
7,43.8,1,3,1,desktop,1,0
5,52.9,3,3,1,tablet,0,0
8,49.3,2,6,0,tablet,3,0
5,105.3,1,2,0,tablet,0,0
4,50.1,0,4,1,mobile,0,1
3,101.8,2,0,1,mobile,1,0
5,242.5,2,1,0,desktop,2,1
4,33.3,5,8,0,mobile,2,1
2,33.5,4,5,0,desktop,2,0
5,280.1,3,4,0,desktop,2,1
6,156.9,3,1,0,desktop,1,0
6,96.8,5,3,1,mobile,0,1
5,23.3,1,2,0,desktop,0,0
4,18.9,3,0,0,tablet,0,0
4,43.1,1,6,0,mobile,2,0
7,107.7,4,2,1,desktop,1,0
2,198.2,5,0,0,desktop,0,0
6,105.2,2,2,0,mobile,0,0
5,110.4,2,6,0,mobile,0,0
7,216.3,3,2,0,desktop,3,0
7,134.1,2,1,1,mobile,1,0
9,60.9,3,2,1,mobile,1,1
5,91.9,1,2,0,tablet,2,0
2,202.1,1,7,0,mobile,1,0
8,118.0,1,5,0,tablet,0,0
10,296.5,3,1,0,mobile,0,1
3,51.0,0,4,0,mobile,1,0
6,36.7,4,6,0,desktop,0,0
7,124.9,2,2,0,mobile,2,0
3,103.3,2,3,1,mobile,0,0
11,33.2,3,4,1,desktop,1,0
6,56.8,0,2,1,desktop,3,0
3,244.0,3,3,0,mobile,1,1
6,138.4,2,3,0,mobile,0,0
8,60.3,1,2,0,mobile,0,0
6,41.7,3,4,1,desktop,3,1
6,71.9,3,2,1,mobile,2,1
4,194.6,3,2,0,mobile,0,1
8,100.5,2,6,1,mobile,1,0
3,90.5,3,2,0,mobile,2,0
12,201.5,1,1,0,mobile,0,0
7,34.9,1,4,0,mobile,3,0
6,48.8,3,1,1,mobile,1,0
7,107.2,0,1,0,desktop,2,0
5,90.3,1,2,0,mobile,1,0
5,75.7,1,6,0,desktop,1,0
6,208.4,2,3,0,mobile,2,1
6,13.4,3,1,1,desktop,0,0
2,38.0,3,4,0,mobile,0,0
8,148.1,4,5,1,tablet,1,1
10,66.4,2,3,0,mobile,0,0
7,387.1,3,7,0,desktop,1,1
7,215.3,2,2,1,desktop,0,1
4,66.7,6,3,1,mobile,1,0
7,145.0,5,1,0,desktop,2,1
9,139.6,0,4,0,mobile,0,0
9,260.2,1,2,0,desktop,2,1
9,77.7,0,1,1,mobile,1,0
7,59.1,0,4,1,mobile,0,0
5,132.3,2,7,0,mobile,3,1
4,78.5,1,4,0,mobile,4,0
6,157.4,1,2,1,desktop,1,1
6,240.1,0,2,0,mobile,2,1
4,42.8,4,4,0,desktop,1,0
5,54.6,3,2,0,mobile,1,0
7,225.1,1,4,0,desktop,1,1
5,96.4,2,2,0,mobile,0,0
7,99.1,2,3,0,mobile,1,0
4,199.5,3,4,0,mobile,0,0
4,88.1,1,5,0,desktop,1,0
5,174.6,0,0,0,mobile,2,0
6,46.2,1,2,0,mobile,0,0
4,69.0,1,1,0,desktop,1,0
10,269.0,0,2,0,mobile,0,0
4,97.6,3,3,1,mobile,2,0
5,43.8,4,1,0,desktop,0,0
6,42.5,2,1,1,mobile,1,1
2,90.3,1,4,0,mobile,1,0
3,179.3,1,1,0,mobile,1,0
6,5.5,4,1,1,tablet,2,1
7,62.2,1,4,0,mobile,0,0
4,140.0,2,6,1,mobile,1,1
6,115.0,1,4,0,tablet,1,0
6,130.5,3,5,1,mobile,0,1
7,50.6,2,1,0,mobile,2,0
2,105.7,1,4,0,mobile,1,0
7,205.0,2,3,1,mobile,1,1
6,67.4,0,3,0,mobile,2,0
8,101.6,4,3,1,desktop,0,0
3,138.2,1,4,1,mobile,0,1
3,52.1,1,3,0,desktop,1,0
4,29.8,3,2,0,mobile,2,0
3,61.8,1,3,0,mobile,3,0
5,143.6,2,5,0,tablet,1,0
4,53.3,3,0,0,mobile,1,0
6,35.9,3,0,1,mobile,1,1
6,161.1,1,2,0,tablet,2,0
6,42.7,1,4,0,mobile,0,0
8,372.9,0,6,0,desktop,2,1
5,199.1,0,4,0,desktop,0,0
5,269.9,2,0,0,mobile,1,1
4,108.7,3,2,1,desktop,1,0
7,51.4,2,1,0,mobile,0,0
5,209.3,2,5,1,desktop,1,0
6,32.9,2,4,1,desktop,1,0
6,14.5,5,3,0,mobile,0,0
8,130.7,4,2,0,mobile,0,0
4,26.6,2,3,0,tablet,0,0
8,89.9,0,1,0,tablet,0,0
4,85.6,2,4,0,tablet,1,0
7,174.5,2,1,0,desktop,2,1
7,30.9,2,4,0,mobile,3,0
4,22.4,3,3,0,mobile,2,0
6,80.3,3,7,0,desktop,2,0
5,3.9,1,2,0,mobile,1,0
8,123.5,2,3,1,desktop,0,1
7,115.1,2,5,0,desktop,1,0
5,116.7,1,3,0,desktop,1,0
4,79.0,3,2,1,mobile,1,0
5,319.4,0,1,0,desktop,1,1
4,133.7,0,1,0,mobile,1,0
11,161.2,0,2,1,mobile,1,1
5,57.7,0,3,1,desktop,1,1
2,81.4,2,0,0,desktop,0,0
4,44.7,0,6,0,mobile,2,0
5,105.8,5,0,0,tablet,1,0
5,45.4,2,1,1,mobile,1,0
5,164.5,1,5,0,desktop,2,0
6,93.5,0,2,0,desktop,2,0
6,1.7,2,2,0,desktop,0,0
8,41.5,0,2,0,mobile,1,0
6,252.5,4,3,0,mobile,1,1
12,264.7,3,7,0,mobile,1,1
5,146.5,3,4,0,mobile,0,0
4,81.2,1,3,0,mobile,3,0
5,229.5,1,2,1,mobile,2,1
1,86.2,2,1,0,desktop,0,0
7,221.4,1,1,0,mobile,1,0
8,105.2,2,3,1,desktop,0,1
2,74.8,1,10,0,desktop,1,0
6,163.9,1,2,0,desktop,0,0
7,36.6,0,2,0,mobile,0,0
5,45.5,2,3,0,mobile,2,0
4,24.5,3,2,0,desktop,0,0
4,134.7,0,0,1,mobile,1,1
4,90.6,2,8,0,mobile,1,0
5,534.2,1,3,0,tablet,1,1
7,138.3,3,3,0,tablet,1,1
4,72.9,3,4,0,mobile,1,0
5,85.2,0,3,0,desktop,1,0
7,114.8,1,2,0,mobile,0,0
6,57.9,3,2,1,mobile,1,0
8,6.2,2,3,0,mobile,0,0
6,24.7,2,4,0,mobile,0,0
2,64.6,0,1,1,mobile,1,0
9,17.8,1,3,0,mobile,2,0
7,95.7,1,2,0,desktop,0,0
5,197.4,3,4,0,mobile,1,1
11,45.8,1,3,1,desktop,0,0
4,66.3,0,3,1,desktop,1,1
6,84.4,2,5,0,tablet,2,1
7,74.2,3,2,1,desktop,3,1
6,96.5,2,4,0,mobile,0,0
8,10.2,2,1,1,desktop,1,0
7,212.0,2,4,1,mobile,0,1
4,79.1,2,2,0,desktop,1,0
9,41.7,3,2,1,mobile,2,0
7,119.7,3,2,0,desktop,1,0
8,190.2,3,1,0,desktop,3,0
7,35.3,5,3,0,mobile,1,1
5,123.5,1,3,0,desktop,0,0
7,236.9,2,2,1,mobile,0,1
7,238.2,1,4,1,mobile,1,1
5,167.2,1,5,0,desktop,0,0
4,58.9,2,3,0,mobile,0,0
7,37.1,3,3,0,desktop,2,0
3,45.4,5,3,0,mobile,0,0
8,234.4,3,2,1,mobile,0,1
7,146.0,1,1,0,desktop,1,0
3,171.1,4,7,0,mobile,1,1
7,91.0,1,4,0,desktop,3,0
4,11.8,1,1,0,tablet,0,0
6,122.2,2,4,0,desktop,0,0
7,41.6,0,5,0,desktop,1,0
4,201.3,3,5,1,mobile,2,1
7,45.8,2,1,0,desktop,2,0
8,111.8,1,3,1,desktop,0,0
5,149.5,3,2,0,tablet,1,0
4,543.4,2,1,0,mobile,0,1
10,88.5,0,3,0,desktop,2,0
8,91.6,1,4,1,mobile,4,0
7,202.5,3,5,0,mobile,1,0
12,80.1,2,3,0,mobile,0,0
2,66.9,1,4,1,desktop,1,0
8,52.9,2,4,0,mobile,0,0
8,100.7,3,4,0,mobile,0,0
5,60.4,3,2,0,mobile,1,0
5,246.9,1,6,0,mobile,0,0
3,166.5,1,1,0,mobile,1,1
7,107.3,3,3,0,tablet,3,0
6,99.6,4,2,0,desktop,3,0
7,50.1,0,3,1,mobile,0,0
10,90.4,5,2,0,mobile,0,1
7,83.3,6,3,0,tablet,3,0
7,326.7,0,2,1,desktop,3,1
8,79.3,3,5,0,desktop,0,0
7,138.1,0,2,1,mobile,2,1
9,143.9,3,4,1,desktop,1,1
3,40.4,4,3,0,desktop,1,0
6,77.9,1,1,1,desktop,0,0
11,163.5,3,5,0,desktop,0,0
4,35.9,5,2,0,mobile,2,0
7,380.0,3,1,0,tablet,3,1
7,105.4,4,5,1,tablet,2,1
8,59.7,2,2,0,mobile,1,0
4,29.3,2,3,1,tablet,1,0
11,279.1,3,2,0,desktop,1,1
5,82.1,2,2,0,tablet,0,0
6,136.1,4,1,0,tablet,1,1
2,33.8,3,4,0,mobile,0,0
5,52.4,2,3,0,mobile,0,0
5,193.9,2,1,0,mobile,0,0
7,273.8,2,2,1,mobile,1,1
3,44.2,0,4,0,mobile,2,0
6,133.3,1,4,0,mobile,0,0
6,131.7,2,1,0,mobile,0,0
6,193.9,4,7,0,mobile,2,1
8,141.5,0,4,0,mobile,0,0
8,160.1,4,0,1,mobile,3,1
7,11.2,2,7,1,mobile,2,0
5,128.6,2,4,1,desktop,1,1
6,28.3,2,4,0,tablet,0,0
3,120.3,1,3,0,mobile,2,1
5,213.8,1,7,0,desktop,2,1
10,113.6,0,3,0,desktop,1,0
7,162.8,3,5,1,mobile,0,1
5,187.9,2,6,0,desktop,2,1
9,175.8,0,2,0,tablet,1,0
6,120.0,3,6,1,mobile,0,1
9,127.5,2,4,0,mobile,2,0
4,208.1,3,5,0,desktop,1,1
4,424.4,4,1,1,mobile,1,1
4,48.8,2,2,1,mobile,0,0
6,66.0,0,1,0,tablet,2,0
9,177.8,1,3,0,desktop,0,0
10,336.3,4,0,0,mobile,1,1
8,23.3,2,3,0,desktop,3,0
5,28.5,2,3,1,desktop,1,1
7,102.6,3,4,1,mobile,1,1
8,185.8,1,2,1,mobile,4,1
3,103.2,2,4,1,desktop,1,1
4,113.6,2,3,0,mobile,1,0
3,44.7,1,3,1,mobile,1,0
5,96.4,4,5,1,mobile,0,0
6,58.9,0,1,0,tablet,1,0
7,124.4,0,6,0,mobile,2,0
5,82.3,5,6,0,mobile,0,0
1,48.5,1,7,0,desktop,0,0
7,283.8,2,3,0,mobile,2,1
5,162.3,4,0,0,mobile,1,0
4,126.0,2,4,0,mobile,2,0
6,52.3,5,4,0,desktop,2,0
7,161.4,1,1,1,mobile,0,1
5,40.9,1,3,1,mobile,1,0
6,50.3,1,5,0,desktop,0,0
5,96.0,3,5,1,mobile,2,1
5,109.2,2,4,1,desktop,2,0
5,67.1,2,2,1,desktop,0,0
2,22.7,1,2,0,desktop,1,0
7,77.1,2,3,1,mobile,2,1
6,261.8,2,2,1,mobile,0,1
5,14.9,1,4,0,desktop,1,0
7,144.1,2,3,1,mobile,1,0
6,84.4,0,3,0,desktop,1,0
2,29.5,1,3,0,mobile,2,0
4,237.6,1,5,1,mobile,0,0
7,56.5,1,1,0,desktop,0,0
6,297.6,4,0,0,desktop,1,1
3,113.9,1,4,0,desktop,0,1
7,124.5,3,3,0,mobile,0,0
